Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,5' UTR start,5' UTR end,3' UTR start,3' UTR end,CDS Length,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Transcript start (bp),Transcript end (bp),Gene type,Strand
ENSG00000283852,ENSG00000283852.4,ENST00000640518,ENST00000640518.4,,,,,723,107580906,107618493,CHR_HG2266_PATCH,107580906,107618493,protein_coding,1
ENSG00000283852,ENSG00000283852.4,ENST00000640518,ENST00000640518.4,,,,,723,107580906,107618493,CHR_HG2266_PATCH,107580906,107618493,protein_coding,1
ENSG00000283852,ENSG00000283852.4,ENST00000640518,ENST00000640518.4,,,,,723,107580906,107618493,CHR_HG2266_PATCH,107580906,107618493,protein_coding,1
ENSG00000283852,ENSG00000283852.4,ENST00000640518,ENST00000640518.4,,,,,723,107580906,107618493,CHR_HG2266_PATCH,107580906,107618493,protein_coding,1
ENSG00000283852,ENSG00000283852.4,ENST00000640518,ENST00000640518.4,,,,,723,107580906,107618493,CHR_HG2266_PATCH,107580906,107618493,protein_coding,1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,21424369,21424449,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,21424168,21424205,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,,,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,,,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,,,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,,,21406073,21406075,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,,,21405928,21405963,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,,,21404137,21404567,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640537,ENST00000640537.2,,,21402110,21403987,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,21424369,21424449,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,21424168,21424205,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,,,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,,,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,,,,,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,,,21406073,21406075,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,,,21405928,21405963,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,,,21404137,21404567,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000644637,ENST00000644637.2,,,21402110,21403987,603,21402110,21424449,CHR_HG926_PATCH,21402110,21424449,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640207,ENST00000640207.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640207,ENST00000640207.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640207,ENST00000640207.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640207,ENST00000640207.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640207,ENST00000640207.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640207,ENST00000640207.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000640207,ENST00000640207.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000646392,ENST00000646392.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000646392,ENST00000646392.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000646392,ENST00000646392.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000646392,ENST00000646392.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000646392,ENST00000646392.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000646392,ENST00000646392.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283738,ENSG00000283738.3,ENST00000646392,ENST00000646392.1,,,,,792,21402110,21424449,CHR_HG926_PATCH,21404361,21418776,protein_coding,-1
ENSG00000283892,ENSG00000283892.2,ENST00000639842,ENST00000639842.1,,,,,588,21472115,21478634,CHR_HG926_PATCH,21472115,21478634,protein_coding,-1
ENSG00000283892,ENSG00000283892.2,ENST00000639842,ENST00000639842.1,,,,,588,21472115,21478634,CHR_HG926_PATCH,21472115,21478634,protein_coding,-1
ENSG00000283892,ENSG00000283892.2,ENST00000639842,ENST00000639842.1,,,,,588,21472115,21478634,CHR_HG926_PATCH,21472115,21478634,protein_coding,-1
ENSG00000283892,ENSG00000283892.2,ENST00000639842,ENST00000639842.1,,,,,588,21472115,21478634,CHR_HG926_PATCH,21472115,21478634,protein_coding,-1
ENSG00000283892,ENSG00000283892.2,ENST00000642166,ENST00000642166.1,,,,,588,21472115,21478634,CHR_HG926_PATCH,21472115,21478634,protein_coding,-1
ENSG00000283892,ENSG00000283892.2,ENST00000642166,ENST00000642166.1,,,,,588,21472115,21478634,CHR_HG926_PATCH,21472115,21478634,protein_coding,-1
ENSG00000283892,ENSG00000283892.2,ENST00000642166,ENST00000642166.1,,,,,588,21472115,21478634,CHR_HG926_PATCH,21472115,21478634,protein_coding,-1
ENSG00000283892,ENSG00000283892.2,ENST00000642166,ENST00000642166.1,,,,,588,21472115,21478634,CHR_HG926_PATCH,21472115,21478634,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000639656,ENST00000639656.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000639656,ENST00000639656.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000639656,ENST00000639656.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000639656,ENST00000639656.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000639656,ENST00000639656.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000639656,ENST00000639656.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000639656,ENST00000639656.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000639656,ENST00000639656.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000642866,ENST00000642866.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000642866,ENST00000642866.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000642866,ENST00000642866.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000642866,ENST00000642866.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000642866,ENST00000642866.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000642866,ENST00000642866.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000642866,ENST00000642866.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000284218,ENSG00000284218.2,ENST00000642866,ENST00000642866.1,,,,,3150,21744964,21767544,CHR_HG926_PATCH,21744964,21767544,protein_coding,-1
ENSG00000288373,ENSG00000288373.1,ENST00000640496,ENST00000640496.2,,,,,588,21815465,21821981,CHR_HG926_PATCH,21815465,21821981,protein_coding,-1
ENSG00000288373,ENSG00000288373.1,ENST00000640496,ENST00000640496.2,,,,,588,21815465,21821981,CHR_HG926_PATCH,21815465,21821981,protein_coding,-1
ENSG00000288373,ENSG00000288373.1,ENST00000640496,ENST00000640496.2,,,,,588,21815465,21821981,CHR_HG926_PATCH,21815465,21821981,protein_coding,-1
ENSG00000288373,ENSG00000288373.1,ENST00000640496,ENST00000640496.2,,,,,588,21815465,21821981,CHR_HG926_PATCH,21815465,21821981,protein_coding,-1
ENSG00000288373,ENSG00000288373.1,ENST00000638852,ENST00000638852.2,,,,,588,21815465,21821981,CHR_HG926_PATCH,21815465,21821981,protein_coding,-1
ENSG00000288373,ENSG00000288373.1,ENST00000638852,ENST00000638852.2,,,,,588,21815465,21821981,CHR_HG926_PATCH,21815465,21821981,protein_coding,-1
ENSG00000288373,ENSG00000288373.1,ENST00000638852,ENST00000638852.2,,,,,588,21815465,21821981,CHR_HG926_PATCH,21815465,21821981,protein_coding,-1
ENSG00000288373,ENSG00000288373.1,ENST00000638852,ENST00000638852.2,,,,,588,21815465,21821981,CHR_HG926_PATCH,21815465,21821981,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,21983802,21983930,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,21978371,21978408,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000640588,ENST00000640588.2,,,21946243,21947638,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,21983802,21983930,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,21978371,21978408,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,,,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284282,ENSG00000284282.3,ENST00000639550,ENST00000639550.2,,,21946243,21947638,2127,21946243,21983930,CHR_HG926_PATCH,21946243,21983930,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,22074669,22075070,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,22055625,22055700,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000638831,ENST00000638831.3,,,21992621,21997361,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,22074669,22075070,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,22055625,22055700,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
ENSG00000284161,ENSG00000284161.3,ENST00000644765,ENST00000644765.2,,,,,2178,21992621,22075070,CHR_HG926_PATCH,21992621,22075070,protein_coding,-1
